row,pair,rep,variant,kind,position,slot,phase,p95_ms,p50_ms,sum_ms
P2-lifecycle,3,1,U,main,0,0,construction,0.6309580000000778,0.45058349999999336,23.902830000000108
P2-lifecycle,3,1,U,main,0,0,initial,6.807000000000016,5.8287919999999644,293.9436279999997
P2-lifecycle,3,1,U,main,0,0,duplicate,3.935457999999983,3.257208500000047,169.25121000000019
P2-lifecycle,3,1,U,main,0,0,cleanup,0.17741699999999128,0.12364550000000918,6.750082000000361
P2-lifecycle,3,1,U,main,0,0,actionSum,11.32128999999992,9.721374500000081,493.84775000000036
P2-lifecycle,3,1,U,main,0,0,wall,11.394915999999967,9.785187500000063,497.09395600000045
P2-lifecycle,3,1,U,main,0,0,residual,0.07875100000001112,0.06535499999989725,3.246206000000086
P2-lifecycle,3,1,U,main,1,1,construction,0.6570830000000569,0.41545849999999973,22.320168000000194
P2-lifecycle,3,1,U,main,1,1,initial,5.608208000000104,4.604229500000088,234.79908200000114
P2-lifecycle,3,1,U,main,1,1,duplicate,2.405958000000055,1.946083499999986,100.00833199999988
P2-lifecycle,3,1,U,main,1,1,cleanup,0.1386250000000473,0.11035400000002937,5.636707000000342
P2-lifecycle,3,1,U,main,1,1,actionSum,8.258666000000403,7.108958000000143,362.76428900000155
P2-lifecycle,3,1,U,main,1,1,wall,8.311208000000079,7.167354000000046,365.8143299999999
P2-lifecycle,3,1,U,main,1,1,residual,0.08179099999983919,0.05856299999982184,3.050040999998373
P2-lifecycle,4,0,V,main,0,1,construction,0.6101670000000468,0.45658400000002075,23.733166000000153
P2-lifecycle,4,0,V,main,0,1,initial,5.415500000000009,4.719645999999955,238.94783199999995
P2-lifecycle,4,0,V,main,0,1,duplicate,2.5380830000000287,1.9806460000000357,101.87112600000012
P2-lifecycle,4,0,V,main,0,1,cleanup,0.1871249999999236,0.12112500000000637,6.9063769999996225
P2-lifecycle,4,0,V,main,0,1,actionSum,8.434457999999836,7.454958499999975,371.45850099999984
P2-lifecycle,4,0,V,main,0,1,wall,8.49454099999997,7.508166999999986,374.7063769999999
